tipoInmueble;tipoOperacion;precio;habitaciones;tamano;planta;distrito;ciudad;eficienciaEnergetica;ascensor;terraza;trastero;garaje;balcon;aireAcondicinado;piscina;banos
0;1;235000;3;131;2;usera;madrid-capital;C;True;False;True;Privado;False;True;True;2
0;1;139500;3;71;0;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;267000;3;267000;4;usera;madrid-capital;C;True;False;False;No-detallado;False;False;False;2
0;1;210000;6;92;0;usera;madrid-capital;C;False;True;True;No-detallado;False;False;False;3
0;1;189000;3;140;1;usera;madrid-capital;C;False;True;True;No-detallado;True;True;False;1
0;1;429000;2;134;4;usera;madrid-capital;C;True;False;True;Privado;False;True;True;2
0;1;115000;2;62;1;usera;madrid-capital;C;False;True;False;No-detallado;True;False;False;1
0;1;135000;3;110;2;usera;madrid-capital;A;False;True;False;No-detallado;False;False;False;1
0;1;153000;3;109;5;usera;madrid-capital;C;True;True;False;No-detallado;False;False;False;2
0;1;165000;2;88;0;usera;madrid-capital;C;True;False;False;Privado;False;False;False;1
0;1;264000;3;87;0;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;2
0;1;249000;4;105;0;usera;madrid-capital;C;True;False;True;Privado;False;True;True;2
0;1;95000;3;66;0;usera;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;1;115000;3;60;3;usera;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;1;194235;2;63;0;usera;madrid-capital;C;False;True;False;No-detallado;False;True;False;1
0;1;95000;3;63;0;usera;madrid-capital;C;False;True;False;No-detallado;False;False;False;1
0;1;128000;2;61;1;usera;madrid-capital;C;True;False;True;No-detallado;False;False;False;1
0;1;179000;3;73;1;usera;madrid-capital;C;False;True;False;No-detallado;True;True;False;1
0;1;173000;3;88;3;usera;madrid-capital;B;False;True;True;Privado;False;False;False;2
0;1;0;3;72;0;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;122700;2;58;0;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;115000;3;56;0;usera;madrid-capital;C;True;True;False;No-detallado;False;True;False;1
0;1;108000;2;55;0;usera;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;1;240000;3;141;3;usera;madrid-capital;C;True;False;False;Comunitario;False;True;False;2
0;1;330000;4;110;0;usera;madrid-capital;B;True;False;False;No-detallado;False;True;False;2
0;1;194000;2;69;0;usera;madrid-capital;C;True;True;False;No-detallado;False;True;False;1
0;1;135000;3;80;1;usera;madrid-capital;C;True;True;False;No-detallado;False;False;False;1
0;1;162000;2;90;1;usera;madrid-capital;C;True;False;True;No-detallado;True;False;False;2
0;1;112500;2;63;0;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;345000;3;112;5;usera;madrid-capital;C;True;True;True;Privado;False;False;True;2
0;1;187800;2;80;1;usera;madrid-capital;C;True;False;True;No-detallado;False;False;False;1
0;1;150000;4;103;0;usera;madrid-capital;C;True;False;False;No-detallado;False;True;False;2
0;1;169900;2;93;1;usera;madrid-capital;C;False;False;False;No-detallado;False;True;False;2
0;1;152000;3;126;2;usera;madrid-capital;C;False;True;True;No-detallado;False;False;False;2
0;1;357000;3;90;6;usera;madrid-capital;C;True;False;False;Privado;False;False;False;1
0;1;109500;3;55;0;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;139500;2;73;0;usera;madrid-capital;C;True;True;False;No-detallado;False;True;False;1
0;1;115000;2;61;0;usera;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;1;145000;1;71;0;usera;madrid-capital;C;False;False;True;No-detallado;False;False;False;1
0;1;125000;3;80;0;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;129000;2;52;4;usera;madrid-capital;C;False;True;False;No-detallado;False;True;False;1
0;1;114000;2;70;4;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;279000;3;90;0;usera;madrid-capital;C;True;True;False;No-detallado;False;False;False;2
0;1;126000;3;108;3;usera;madrid-capital;C;False;True;False;No-detallado;False;False;False;2
0;1;235000;2;94;4;usera;madrid-capital;C;True;False;True;Privado;False;True;True;2
0;1;125000;3;85;1;usera;madrid-capital;C;False;True;False;No-detallado;False;False;False;1
0;1;153000;2;75;3;usera;madrid-capital;C;False;True;True;No-detallado;False;True;False;1
0;1;98000;2;40;1;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;153000;3;67;2;usera;madrid-capital;C;False;False;False;No-detallado;True;True;False;1
0;1;145000;3;65;0;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;250000;3;96;5;usera;madrid-capital;C;True;False;False;Privado;False;True;True;2
0;1;110000;1;60;1;usera;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;1;89900;2;53;0;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;175900;3;115;0;usera;madrid-capital;C;True;True;False;No-detallado;False;False;False;1
0;1;150000;2;75;1;usera;madrid-capital;C;True;False;False;No-detallado;False;False;False;2
0;1;98000;2;64;4;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;175000;3;91;1;usera;madrid-capital;C;False;True;False;No-detallado;False;True;False;1
0;1;127000;3;80;1;usera;madrid-capital;C;False;False;True;No-detallado;False;False;False;1
0;1;129999;3;75;0;usera;madrid-capital;C;False;True;True;No-detallado;False;False;False;1
0;1;119900;3;77;3;usera;madrid-capital;C;False;True;False;No-detallado;True;False;False;1
0;1;227000;3;100;6;usera;madrid-capital;C;True;True;False;Privado;False;True;False;2
0;1;149000;3;109;7;usera;madrid-capital;C;True;True;False;No-detallado;False;False;False;2
0;1;110000;0;75;1;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;0
0;1;107000;2;51;0;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;114000;2;70;0;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;189000;3;121;0;usera;madrid-capital;C;False;True;True;No-detallado;False;True;False;2
0;1;96400;3;74;0;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;119000;2;77;0;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;180000;2;60;1;usera;madrid-capital;C;False;False;True;No-detallado;False;False;False;1
0;1;140500;1;46;0;usera;madrid-capital;C;False;False;True;No-detallado;False;False;False;1
0;1;0;4;69;0;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;139000;3;95;0;usera;madrid-capital;C;True;True;False;No-detallado;False;False;False;2
0;1;132000;2;85;0;usera;madrid-capital;C;False;True;False;No-detallado;False;True;False;2
0;1;134000;3;116;0;usera;madrid-capital;C;True;False;False;No-detallado;False;False;False;2
0;1;119000;3;104;0;usera;madrid-capital;C;False;True;False;No-detallado;False;False;False;2
0;1;122700;2;58;0;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;240000;2;75;1;usera;madrid-capital;C;True;True;False;Privado;False;True;False;2
0;1;144440;3;73;0;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;129000;3;67;0;usera;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;1;160000;2;74;1;usera;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;1;157000;2;70;1;usera;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;1;200000;3;123;1;usera;madrid-capital;C;False;True;False;No-detallado;False;False;False;2
0;1;175800;3;85;3;usera;madrid-capital;C;False;True;True;No-detallado;False;False;False;1
0;1;103000;3;53;1;usera;madrid-capital;C;False;True;False;No-detallado;False;False;False;1
0;1;169000;3;100;0;usera;madrid-capital;C;True;True;True;No-detallado;False;True;False;2
0;1;160000;3;78;0;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;129000;3;67;0;usera;madrid-capital;C;False;False;True;No-detallado;False;True;False;1
0;1;135000;3;71;1;usera;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;1;149000;2;92;1;usera;madrid-capital;C;True;True;False;No-detallado;False;True;False;1
0;1;122700;2;58;0;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;68000;1;71;4;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;157000;3;110;5;usera;madrid-capital;C;True;True;False;No-detallado;False;False;False;2
0;1;185000;3;82;2;usera;madrid-capital;C;False;True;False;No-detallado;True;True;False;1
0;1;135000;4;132;2;usera;madrid-capital;C;False;True;False;No-detallado;False;False;False;2
0;1;129000;3;57;0;usera;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;1;199500;3;100;7;usera;madrid-capital;C;True;False;False;No-detallado;False;True;False;2
0;1;139900;3;100;1;usera;madrid-capital;C;True;True;False;No-detallado;False;True;False;2
0;1;129000;3;67;3;usera;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;1;169000;2;76;1;usera;madrid-capital;C;False;False;False;Privado;False;False;False;1
0;1;116000;2;58;2;usera;madrid-capital;C;False;True;False;No-detallado;False;False;False;1
0;1;99000;1;52;0;usera;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;1;179900;3;82;4;usera;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;1;245000;3;86;0;usera;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;1;300000;3;92;1;usera;madrid-capital;C;True;False;False;No-detallado;False;False;False;2
0;1;160000;2;87;2;usera;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;1;119990;2;53;0;usera;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;1;172000;4;104;0;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;149990;3;107;8;usera;madrid-capital;C;True;True;False;No-detallado;True;False;False;2
0;1;169900;0;79;0;usera;madrid-capital;C;False;False;True;No-detallado;False;False;False;2
0;1;255000;3;125;5;usera;madrid-capital;C;True;True;True;Privado;False;False;True;2
0;1;175000;3;91;0;usera;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;1;96900;1;35;0;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;110000;0;63;2;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;0
0;1;144000;3;116;0;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;2
0;1;285000;2;107;0;usera;madrid-capital;C;True;False;True;Privado;False;True;True;1
0;1;154500;3;64;0;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;156000;3;67;0;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;130000;3;75;0;usera;madrid-capital;C;True;True;False;No-detallado;False;False;False;1
0;1;136000;3;80;0;usera;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;1;134000;3;80;0;usera;madrid-capital;C;False;True;False;No-detallado;False;False;False;1
0;1;98000;2;58;0;usera;madrid-capital;C;False;True;False;No-detallado;False;False;False;1
0;1;126000;3;78;0;usera;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;1;154000;3;109;0;usera;madrid-capital;C;True;True;False;No-detallado;False;False;False;2
0;1;239900;4;110;3;usera;madrid-capital;C;False;True;False;Comunitario;False;False;False;1
0;1;102430;3;68;3;usera;madrid-capital;C;False;True;False;No-detallado;False;False;False;1
0;1;135000;2;58;2;usera;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;1;139500;3;117;0;usera;madrid-capital;C;False;True;True;No-detallado;False;False;False;1
0;1;315000;5;107;3;usera;madrid-capital;C;True;True;True;No-detallado;True;True;False;2
0;1;130000;2;57;0;usera;madrid-capital;B;False;True;False;No-detallado;True;True;False;1
0;1;130000;3;73;3;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;99000;2;43;1;usera;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;1;129000;2;69;0;usera;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;1;169900;2;93;0;usera;madrid-capital;C;True;False;True;Privado;False;True;False;2
0;1;149000;3;79;0;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;110000;3;54;3;usera;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;1;124000;3;64;3;usera;madrid-capital;C;False;True;False;No-detallado;False;True;False;1
0;1;150000;3;71;3;usera;madrid-capital;C;False;False;False;No-detallado;False;True;False;2
0;1;167000;3;70;3;usera;madrid-capital;C;True;True;False;No-detallado;False;False;False;1
0;1;123000;3;60;9;usera;madrid-capital;C;True;False;False;No-detallado;False;False;False;1
0;1;99000;2;43;4;usera;madrid-capital;C;True;False;False;No-detallado;False;True;False;1
0;1;108000;3;55;4;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;90000;1;42;1;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;129000;2;85;0;usera;madrid-capital;C;False;True;False;No-detallado;False;True;False;1
0;1;114500;3;65;0;usera;madrid-capital;C;False;True;False;No-detallado;False;False;False;1
0;1;145000;4;80;1;usera;madrid-capital;C;False;True;False;No-detallado;False;False;False;1
0;1;125000;3;66;2;usera;madrid-capital;C;True;True;False;No-detallado;False;False;False;1
0;1;149500;3;88;0;usera;madrid-capital;C;False;True;False;No-detallado;True;False;False;2
0;1;275000;4;104;7;usera;madrid-capital;C;True;False;True;Comunitario;False;False;True;2
0;1;99000;2;56;0;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;130000;2;62;1;usera;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;1;167000;3;85;2;usera;madrid-capital;C;True;True;False;No-detallado;True;False;False;1
0;1;113500;2;56;2;usera;madrid-capital;C;False;True;False;No-detallado;False;False;False;1
0;1;78000;2;64;0;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;140000;3;90;5;usera;madrid-capital;C;True;True;False;No-detallado;False;False;False;1
0;1;124000;3;72;0;usera;madrid-capital;C;False;True;False;No-detallado;False;True;False;1
0;1;169900;3;86;0;usera;madrid-capital;C;False;True;False;No-detallado;False;True;False;1
0;1;190000;3;85;0;usera;madrid-capital;C;False;True;False;No-detallado;False;True;False;2
0;1;256000;3;106;5;usera;madrid-capital;C;True;False;False;No-detallado;False;True;False;2
0;1;244000;3;87;0;usera;madrid-capital;C;True;False;False;No-detallado;False;True;False;2
0;1;139000;3;51;0;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;257000;3;121;3;usera;madrid-capital;C;True;False;False;Privado;False;True;True;2
0;1;125000;3;78;3;usera;madrid-capital;C;True;True;False;No-detallado;False;True;False;1
0;1;270000;3;110;0;usera;madrid-capital;C;True;True;True;Comunitario;False;False;True;2
0;1;139000;3;103;2;usera;madrid-capital;C;False;True;False;No-detallado;False;False;False;2
0;1;123000;3;70;2;usera;madrid-capital;C;False;True;False;No-detallado;False;True;False;1
0;1;264000;3;86;2;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;2
0;1;189000;4;101;0;usera;madrid-capital;C;False;False;True;No-detallado;False;True;False;2
0;1;159000;3;67;0;usera;madrid-capital;C;False;False;False;No-detallado;False;True;False;1
0;1;129000;3;70;3;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;199000;2;87;3;usera;madrid-capital;C;False;True;False;No-detallado;False;True;False;1
0;1;197000;3;69;1;usera;madrid-capital;C;False;True;False;No-detallado;False;True;False;1
0;1;169900;2;93;1;usera;madrid-capital;C;True;True;True;No-detallado;False;True;False;2
0;1;165000;3;73;0;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;2
0;1;275000;3;117;0;usera;madrid-capital;C;True;False;True;Comunitario;False;False;True;2
0;1;160000;3;110;6;usera;madrid-capital;C;True;True;False;No-detallado;False;False;False;1
0;1;149000;3;91;4;usera;madrid-capital;C;False;True;False;No-detallado;False;False;False;1
0;1;100000;2;85;0;usera;madrid-capital;A;False;False;False;No-detallado;False;False;False;1
0;1;149000;3;115;1;usera;madrid-capital;C;False;True;False;No-detallado;False;True;False;2
0;1;119000;2;59;1;usera;madrid-capital;C;True;True;False;No-detallado;False;False;False;1
0;1;165000;4;117;0;usera;madrid-capital;C;True;True;False;Comunitario;False;False;False;2
0;1;145000;3;63;3;usera;madrid-capital;C;True;True;False;No-detallado;False;True;False;1
0;1;199000;2;111;6;usera;madrid-capital;C;True;True;True;Privado;True;True;False;2
0;1;173250;4;130;5;usera;madrid-capital;C;True;True;False;No-detallado;False;True;False;2
0;1;158000;3;109;1;usera;madrid-capital;C;True;True;False;No-detallado;False;False;False;2
0;1;145000;4;99;2;usera;madrid-capital;C;True;True;False;No-detallado;False;False;False;2
0;1;135000;3;107;2;usera;madrid-capital;C;False;True;False;No-detallado;False;False;False;2
0;1;153000;3;77;2;usera;madrid-capital;C;False;True;False;No-detallado;False;True;False;1
0;1;120000;3;70;4;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;1
0;1;115000;2;60;0;usera;madrid-capital;C;False;False;True;No-detallado;False;True;False;1
0;1;450000;3;125;0;usera;madrid-capital;C;True;True;True;Comunitario;True;True;True;2
0;1;285000;3;142;3;usera;madrid-capital;C;True;False;True;Privado;False;True;True;2
0;1;166000;2;115;0;usera;madrid-capital;C;False;False;False;No-detallado;False;False;False;2
0;1;315000;3;105;0;vicalvaro;madrid-capital;C;True;False;True;Privado;False;False;True;2
0;1;255741;3;116;0;vicalvaro;madrid-capital;C;False;False;True;Comunitario;False;False;True;2
